,age,stamina,handling,attack,defense,technique,strength,jumping,speed,agility,kicking,form,aggression,discipline,leadership,experience,weight,height,energy,csr
19006,39.0,13.0,12.0,11.0,12.0,12.0,12.0,5.0,8.0,1.0,1.0,8.0,3.0,3.0,6.0,9.0,121.0,192.0,11.0,64318.0
19007,25.0,10.0,12.0,12.0,11.0,6.0,5.0,5.0,9.0,10.0,12.0,7.0,4.0,2.0,5.0,6.0,80.0,183.0,11.0,53240.0
19008,20.0,10.0,14.0,7.0,14.0,4.0,5.0,5.0,14.0,14.0,5.0,7.0,3.0,5.0,1.0,2.0,85.0,185.0,11.0,73853.0
19009,18.0,13.0,14.0,13.0,12.0,11.0,11.0,4.0,9.0,10.0,4.0,6.0,3.0,3.0,9.0,2.0,98.0,179.0,11.0,81651.0
19010,19.0,13.0,12.0,14.0,13.0,7.0,6.0,4.0,14.0,12.0,5.0,8.0,3.0,2.0,6.0,2.0,97.0,186.0,11.0,85263.0
19011,19.0,14.0,11.0,14.0,14.0,9.0,6.0,6.0,14.0,14.0,6.0,5.0,4.0,2.0,3.0,3.0,84.0,184.0,11.0,92198.0
19012,24.0,14.0,7.0,9.0,16.0,17.0,15.0,8.0,8.0,5.0,1.0,7.0,3.0,1.0,9.0,5.0,108.0,200.0,10.0,117528.0
19013,19.0,5.0,11.0,8.0,15.0,15.0,14.0,6.0,8.0,4.0,3.0,9.0,5.0,3.0,3.0,2.0,104.0,189.0,10.0,77505.0
19014,22.0,12.0,10.0,10.0,15.0,15.0,14.0,4.0,10.0,9.0,6.0,6.0,3.0,3.0,2.0,1.0,97.0,184.0,11.0,99689.0
19015,20.0,14.0,13.0,11.0,14.0,13.0,10.0,10.0,8.0,9.0,3.0,6.0,5.0,3.0,10.0,1.0,100.0,186.0,11.0,83476.0
19016,20.0,11.0,14.0,14.0,13.0,6.0,11.0,4.0,14.0,11.0,4.0,8.0,3.0,2.0,5.0,2.0,89.0,176.0,11.0,90064.0
19017,23.0,9.0,10.0,11.0,14.0,7.0,6.0,7.0,14.0,7.0,13.0,9.0,4.0,4.0,2.0,5.0,86.0,193.0,10.0,67908.0
19018,35.0,15.0,13.0,13.0,13.0,12.0,10.0,5.0,16.0,15.0,4.0,8.0,3.0,4.0,3.0,6.0,83.0,177.0,11.0,136367.0
19019,37.0,8.0,7.0,7.0,7.0,3.0,1.0,1.0,6.0,6.0,1.0,7.0,3.0,4.0,7.0,8.0,90.0,181.0,11.0,8829.0
19020,20.0,14.0,14.0,14.0,13.0,9.0,4.0,8.0,10.0,13.0,9.0,10.0,4.0,4.0,6.0,3.0,89.0,176.0,11.0,100224.0
19021,20.0,14.0,13.0,10.0,12.0,14.0,8.0,8.0,11.0,8.0,3.0,7.0,2.0,2.0,4.0,2.0,96.0,204.0,11.0,76719.0
19022,18.0,13.0,8.0,13.0,11.0,14.0,9.0,10.0,10.0,5.0,5.0,7.0,4.0,1.0,8.0,2.0,98.0,187.0,11.0,71452.0
19023,17.0,9.0,9.0,9.0,9.0,8.0,9.0,5.0,10.0,12.0,10.0,9.0,3.0,4.0,6.0,2.0,95.0,176.0,11.0,39812.0
19024,20.0,14.0,13.0,14.0,13.0,9.0,9.0,7.0,10.0,13.0,6.0,6.0,4.0,3.0,6.0,2.0,104.0,187.0,9.0,91072.0
19025,20.0,14.0,14.0,13.0,14.0,5.0,4.0,5.0,13.0,14.0,10.0,6.0,2.0,3.0,9.0,3.0,86.0,181.0,9.0,99093.0
19026,32.0,18.0,16.0,16.0,17.0,13.0,15.0,5.0,15.0,13.0,3.0,8.0,3.0,2.0,6.0,6.0,97.0,195.0,11.0,233324.0
19027,31.0,17.0,16.0,16.0,17.0,10.0,9.0,3.0,15.0,14.0,8.0,10.0,3.0,4.0,5.0,5.0,80.0,179.0,11.0,201086.0
19028,21.0,14.0,14.0,8.0,11.0,9.0,14.0,9.0,10.0,15.0,2.0,7.0,3.0,4.0,9.0,3.0,110.0,194.0,11.0,98029.0
19029,20.0,14.0,14.0,14.0,11.0,4.0,8.0,5.0,13.0,14.0,10.0,9.0,2.0,4.0,2.0,2.0,83.0,176.0,11.0,97510.0
19030,30.0,16.0,13.0,17.0,17.0,18.0,18.0,9.0,15.0,9.0,8.0,8.0,5.0,5.0,10.0,6.0,122.0,189.0,10.0,247165.0
19031,20.0,13.0,14.0,14.0,15.0,15.0,14.0,12.0,11.0,7.0,2.0,4.0,4.0,4.0,10.0,3.0,110.0,194.0,11.0,127510.0
19032,23.0,14.0,15.0,11.0,13.0,13.0,15.0,14.0,10.0,10.0,3.0,9.0,3.0,3.0,8.0,4.0,119.0,198.0,10.0,131071.0
19033,24.0,16.0,14.0,15.0,13.0,12.0,10.0,9.0,11.0,11.0,7.0,8.0,3.0,3.0,8.0,3.0,106.0,203.0,11.0,121122.0
19034,20.0,14.0,11.0,14.0,12.0,13.0,11.0,4.0,12.0,8.0,5.0,8.0,4.0,3.0,6.0,2.0,81.0,190.0,11.0,87925.0
19035,19.0,12.0,10.0,13.0,11.0,14.0,13.0,3.0,7.0,5.0,4.0,6.0,5.0,3.0,10.0,3.0,105.0,181.0,11.0,69245.0
19036,20.0,13.0,9.0,13.0,13.0,13.0,12.0,13.0,9.0,5.0,3.0,7.0,4.0,2.0,7.0,1.0,88.0,188.0,11.0,92203.0
19037,20.0,14.0,14.0,13.0,13.0,14.0,14.0,7.0,12.0,4.0,2.0,6.0,4.0,4.0,7.0,2.0,111.0,187.0,11.0,100853.0
19038,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,3.0,6.0,10.0,108.0,195.0,11.0,0.0
19039,29.0,15.0,15.0,13.0,15.0,14.0,13.0,8.0,15.0,9.0,2.0,8.0,4.0,3.0,9.0,6.0,103.0,199.0,11.0,144067.0
19040,19.0,9.0,13.0,14.0,14.0,5.0,9.0,6.0,14.0,10.0,10.0,7.0,2.0,2.0,6.0,2.0,85.0,189.0,11.0,80721.0
19041,20.0,11.0,11.0,10.0,12.0,12.0,14.0,7.0,8.0,14.0,2.0,9.0,4.0,4.0,8.0,2.0,101.0,191.0,9.0,75724.0
19042,19.0,13.0,8.0,8.0,7.0,5.0,13.0,5.0,14.0,13.0,8.0,7.0,4.0,3.0,10.0,2.0,74.0,184.0,11.0,73402.0
19043,25.0,17.0,13.0,11.0,15.0,13.0,12.0,7.0,13.0,10.0,7.0,8.0,3.0,3.0,7.0,3.0,123.0,178.0,11.0,126239.0
19044,20.0,13.0,9.0,14.0,13.0,9.0,11.0,4.0,14.0,13.0,7.0,8.0,2.0,3.0,5.0,2.0,93.0,182.0,11.0,95297.0
19045,30.0,18.0,18.0,15.0,15.0,10.0,12.0,3.0,14.0,10.0,3.0,7.0,3.0,2.0,6.0,4.0,115.0,186.0,9.0,180277.0
19046,25.0,12.0,13.0,13.0,15.0,8.0,15.0,5.0,15.0,14.0,9.0,8.0,2.0,4.0,4.0,3.0,90.0,176.0,8.0,148395.0
19047,30.0,18.0,18.0,15.0,15.0,9.0,11.0,4.0,9.0,9.0,2.0,7.0,4.0,4.0,3.0,4.0,117.0,189.0,8.0,162741.0
19048,27.0,13.0,11.0,10.0,16.0,10.0,16.0,5.0,16.0,16.0,3.0,6.0,3.0,4.0,4.0,5.0,118.0,178.0,8.0,152655.0
19049,30.0,18.0,18.0,15.0,15.0,5.0,7.0,3.0,15.0,12.0,4.0,7.0,3.0,3.0,9.0,3.0,96.0,183.0,8.0,180734.0
19050,31.0,16.0,18.0,18.0,18.0,16.0,14.0,8.0,18.0,17.0,13.0,5.0,4.0,5.0,5.0,6.0,98.0,176.0,8.0,320179.0
19051,30.0,16.0,16.0,17.0,18.0,19.0,19.0,8.0,15.0,12.0,3.0,6.0,3.0,4.0,8.0,6.0,124.0,180.0,8.0,300663.0
19052,28.0,14.0,13.0,17.0,18.0,18.0,17.0,15.0,14.0,12.0,9.0,7.0,3.0,3.0,6.0,6.0,103.0,188.0,9.0,272626.0
19053,31.0,16.0,18.0,18.0,18.0,17.0,11.0,7.0,18.0,17.0,16.0,7.0,3.0,4.0,7.0,6.0,80.0,186.0,8.0,334603.0
19054,37.0,12.0,11.0,12.0,11.0,11.0,11.0,7.0,12.0,10.0,3.0,7.0,4.0,4.0,7.0,8.0,114.0,190.0,11.0,65326.0
19055,37.0,12.0,11.0,12.0,12.0,8.0,8.0,1.0,12.0,12.0,12.0,8.0,3.0,4.0,2.0,10.0,98.0,180.0,11.0,69681.0
19056,37.0,6.0,9.0,7.0,8.0,8.0,7.0,2.0,1.0,1.0,1.0,9.0,1.0,4.0,5.0,9.0,106.0,184.0,10.0,12944.0
19057,32.0,18.0,18.0,18.0,18.0,18.0,18.0,8.0,9.0,9.0,3.0,8.0,2.0,3.0,10.0,6.0,118.0,192.0,8.0,293384.0
19058,33.0,17.0,15.0,17.0,17.0,18.0,19.0,10.0,14.0,9.0,1.0,9.0,2.0,3.0,3.0,6.0,120.0,191.0,7.0,282519.0
19059,32.0,16.0,16.0,17.0,18.0,12.0,16.0,16.0,15.0,13.0,3.0,8.0,4.0,4.0,5.0,6.0,117.0,199.0,8.0,263516.0
19060,32.0,18.0,16.0,18.0,17.0,14.0,12.0,7.0,17.0,18.0,12.0,7.0,3.0,4.0,8.0,6.0,89.0,179.0,8.0,288019.0
19061,32.0,14.0,16.0,14.0,16.0,13.0,14.0,15.0,12.0,13.0,2.0,10.0,3.0,4.0,7.0,7.0,101.0,206.0,9.0,177945.0
19062,18.0,9.0,11.0,5.0,9.0,10.0,12.0,11.0,12.0,5.0,3.0,7.0,3.0,3.0,4.0,1.0,110.0,184.0,9.0,46673.0
19063,35.0,16.0,14.0,13.0,14.0,13.0,14.0,8.0,15.0,11.0,2.0,7.0,2.0,3.0,7.0,7.0,116.0,193.0,8.0,145832.0
19064,31.0,18.0,15.0,17.0,17.0,12.0,13.0,7.0,17.0,13.0,6.0,4.0,2.0,4.0,4.0,5.0,83.0,182.0,10.0,216354.0
19065,26.0,18.0,18.0,18.0,17.0,15.0,14.0,4.0,17.0,17.0,6.0,6.0,4.0,2.0,8.0,6.0,94.0,178.0,9.0,310995.0
19066,35.0,17.0,16.0,14.0,16.0,17.0,17.0,7.0,15.0,15.0,1.0,6.0,4.0,3.0,7.0,9.0,110.0,197.0,7.0,250996.0
19067,29.0,18.0,18.0,17.0,18.0,18.0,19.0,6.0,6.0,6.0,4.0,8.0,3.0,2.0,8.0,8.0,131.0,181.0,7.0,311379.0
19068,36.0,17.0,16.0,11.0,15.0,16.0,16.0,15.0,3.0,4.0,1.0,6.0,2.0,2.0,7.0,9.0,125.0,202.0,11.0,180636.0
19069,20.0,14.0,14.0,14.0,14.0,5.0,7.0,6.0,8.0,10.0,7.0,7.0,4.0,3.0,3.0,3.0,81.0,171.0,11.0,78081.0
19070,20.0,9.0,9.0,6.0,14.0,14.0,14.0,13.0,8.0,9.0,6.0,9.0,4.0,2.0,6.0,2.0,84.0,187.0,11.0,79922.0
19071,19.0,12.0,14.0,12.0,13.0,11.0,14.0,9.0,12.0,9.0,4.0,6.0,3.0,2.0,11.0,2.0,119.0,194.0,11.0,94015.0
19072,19.0,14.0,12.0,12.0,11.0,13.0,13.0,12.0,8.0,8.0,6.0,5.0,4.0,2.0,5.0,3.0,104.0,197.0,9.0,90052.0
19073,21.0,15.0,9.0,10.0,13.0,15.0,14.0,11.0,10.0,10.0,9.0,5.0,4.0,4.0,8.0,2.0,120.0,182.0,11.0,108338.0
19074,20.0,7.0,7.0,9.0,6.0,5.0,4.0,4.0,6.0,6.0,4.0,10.0,2.0,4.0,7.0,2.0,101.0,183.0,11.0,12153.0
19075,20.0,9.0,4.0,5.0,5.0,6.0,6.0,7.0,5.0,8.0,1.0,9.0,3.0,3.0,6.0,2.0,120.0,192.0,11.0,11522.0
19076,20.0,8.0,5.0,6.0,8.0,4.0,3.0,4.0,6.0,7.0,8.0,8.0,3.0,3.0,5.0,3.0,82.0,186.0,11.0,13278.0
19077,22.0,8.0,12.0,15.0,12.0,12.0,13.0,10.0,12.0,12.0,3.0,9.0,3.0,4.0,7.0,2.0,94.0,192.0,11.0,93194.0
19078,21.0,11.0,14.0,14.0,9.0,5.0,5.0,5.0,14.0,14.0,8.0,6.0,3.0,4.0,8.0,3.0,90.0,178.0,11.0,92808.0
19079,17.0,7.0,3.0,4.0,8.0,10.0,8.0,5.0,6.0,6.0,5.0,6.0,2.0,2.0,2.0,1.0,124.0,194.0,9.0,15399.0
19080,30.0,18.0,15.0,14.0,18.0,18.0,18.0,4.0,12.0,8.0,3.0,6.0,3.0,1.0,2.0,6.0,122.0,191.0,10.0,240493.0
19081,30.0,18.0,17.0,18.0,18.0,8.0,12.0,4.0,18.0,16.0,5.0,9.0,4.0,4.0,7.0,6.0,90.0,184.0,11.0,276300.0
19082,32.0,17.0,16.0,17.0,17.0,14.0,14.0,8.0,17.0,14.0,2.0,10.0,4.0,4.0,8.0,6.0,107.0,185.0,11.0,256468.0
19083,28.0,18.0,18.0,16.0,15.0,18.0,18.0,5.0,15.0,8.0,5.0,7.0,4.0,3.0,11.0,5.0,103.0,182.0,11.0,268638.0
19084,18.0,13.0,9.0,10.0,14.0,13.0,12.0,11.0,11.0,7.0,3.0,7.0,4.0,3.0,5.0,2.0,107.0,189.0,11.0,76529.0
19085,17.0,11.0,10.0,12.0,8.0,9.0,13.0,6.0,10.0,5.0,4.0,7.0,4.0,4.0,8.0,1.0,107.0,188.0,11.0,48166.0
19086,19.0,9.0,8.0,10.0,10.0,12.0,11.0,7.0,11.0,10.0,8.0,10.0,5.0,4.0,2.0,2.0,122.0,180.0,11.0,53860.0
19087,19.0,14.0,14.0,9.0,14.0,6.0,4.0,6.0,9.0,5.0,2.0,7.0,3.0,5.0,7.0,3.0,82.0,185.0,10.0,59098.0
19088,17.0,9.0,11.0,7.0,10.0,4.0,5.0,3.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,1.0,80.0,183.0,11.0,25332.0
19089,20.0,13.0,13.0,14.0,14.0,13.0,10.0,9.0,12.0,8.0,9.0,8.0,3.0,5.0,7.0,3.0,86.0,176.0,11.0,103349.0
19090,28.0,12.0,14.0,14.0,18.0,15.0,15.0,15.0,16.0,14.0,1.0,7.0,3.0,3.0,5.0,5.0,123.0,200.0,10.0,207505.0
19091,19.0,2.0,13.0,13.0,5.0,12.0,12.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,80.0,191.0,11.0,54308.0
19092,32.0,17.0,18.0,16.0,17.0,9.0,10.0,3.0,17.0,15.0,14.0,6.0,3.0,2.0,5.0,5.0,84.0,176.0,9.0,249397.0
19093,20.0,13.0,13.0,14.0,14.0,14.0,14.0,8.0,14.0,9.0,6.0,11.0,3.0,4.0,7.0,3.0,107.0,186.0,9.0,131340.0
19094,32.0,16.0,18.0,18.0,18.0,17.0,16.0,13.0,18.0,16.0,2.0,7.0,3.0,4.0,7.0,6.0,100.0,190.0,8.0,334231.0
19095,33.0,15.0,17.0,17.0,16.0,15.0,16.0,11.0,14.0,11.0,5.0,6.0,2.0,3.0,7.0,7.0,108.0,194.0,7.0,219417.0
19096,18.0,8.0,10.0,11.0,13.0,2.0,5.0,4.0,13.0,12.0,4.0,7.0,3.0,5.0,6.0,1.0,82.0,192.0,11.0,57564.0
19097,20.0,14.0,12.0,13.0,14.0,14.0,14.0,6.0,12.0,12.0,4.0,8.0,5.0,4.0,5.0,3.0,103.0,189.0,11.0,114613.0
19098,30.0,18.0,17.0,14.0,18.0,18.0,18.0,17.0,15.0,11.0,2.0,7.0,3.0,2.0,6.0,7.0,103.0,208.0,10.0,320354.0
19099,35.0,16.0,15.0,15.0,16.0,16.0,16.0,1.0,15.0,10.0,1.0,7.0,2.0,3.0,6.0,9.0,121.0,191.0,8.0,201335.0
19100,23.0,7.0,16.0,16.0,16.0,5.0,3.0,4.0,16.0,3.0,8.0,8.0,3.0,3.0,4.0,3.0,95.0,182.0,11.0,121982.0
19101,19.0,1.0,13.0,13.0,13.0,2.0,2.0,1.0,13.0,1.0,2.0,7.0,3.0,3.0,6.0,2.0,95.0,179.0,11.0,61938.0
19102,33.0,18.0,17.0,16.0,17.0,16.0,15.0,6.0,13.0,14.0,6.0,5.0,2.0,3.0,5.0,5.0,104.0,193.0,11.0,235190.0
19103,31.0,18.0,17.0,16.0,16.0,15.0,16.0,5.0,12.0,10.0,8.0,9.0,3.0,2.0,6.0,7.0,101.0,181.0,7.0,226468.0
19104,35.0,12.0,12.0,10.0,8.0,11.0,12.0,12.0,3.0,4.0,1.0,7.0,5.0,4.0,4.0,8.0,112.0,204.0,6.0,56706.0
19105,33.0,15.0,17.0,15.0,10.0,14.0,17.0,16.0,11.0,12.0,7.0,5.0,3.0,2.0,9.0,5.0,108.0,198.0,5.0,191473.0
19106,33.0,18.0,18.0,16.0,13.0,14.0,16.0,12.0,14.0,16.0,11.0,7.0,3.0,5.0,9.0,6.0,92.0,195.0,3.0,248648.0
19107,34.0,14.0,15.0,15.0,15.0,11.0,11.0,1.0,14.0,11.0,6.0,5.0,4.0,4.0,3.0,5.0,78.0,185.0,11.0,132941.0
19108,30.0,19.0,18.0,17.0,18.0,19.0,18.0,13.0,15.0,7.0,5.0,7.0,3.0,3.0,8.0,7.0,131.0,196.0,8.0,351271.0
19109,32.0,17.0,16.0,17.0,17.0,8.0,13.0,11.0,16.0,15.0,10.0,6.0,3.0,2.0,4.0,5.0,85.0,189.0,9.0,227096.0
19110,29.0,15.0,16.0,13.0,16.0,14.0,18.0,13.0,12.0,10.0,3.0,9.0,3.0,1.0,9.0,7.0,109.0,196.0,8.0,195021.0
19111,20.0,10.0,14.0,11.0,13.0,10.0,14.0,7.0,8.0,10.0,8.0,7.0,3.0,1.0,5.0,2.0,107.0,179.0,6.0,74648.0
19112,36.0,11.0,9.0,9.0,10.0,10.0,11.0,1.0,6.0,7.0,1.0,7.0,3.0,3.0,3.0,9.0,131.0,192.0,7.0,32247.0
19113,37.0,11.0,12.0,11.0,11.0,3.0,3.0,1.0,11.0,12.0,8.0,10.0,3.0,2.0,6.0,10.0,94.0,179.0,8.0,53886.0
19114,37.0,11.0,11.0,10.0,11.0,12.0,12.0,1.0,9.0,7.0,1.0,10.0,2.0,4.0,4.0,10.0,128.0,182.0,7.0,51692.0
19115,20.0,11.0,9.0,3.0,10.0,14.0,14.0,5.0,3.0,4.0,2.0,6.0,3.0,4.0,9.0,2.0,133.0,182.0,10.0,49738.0
19116,27.0,16.0,20.0,17.0,17.0,13.0,13.0,11.0,18.0,17.0,19.0,8.0,2.0,3.0,5.0,6.0,78.0,181.0,11.0,368259.0
19117,25.0,13.0,16.0,14.0,14.0,16.0,19.0,18.0,11.0,10.0,8.0,8.0,3.0,4.0,7.0,5.0,125.0,196.0,11.0,245237.0
19118,20.0,13.0,11.0,11.0,11.0,7.0,11.0,5.0,14.0,12.0,13.0,7.0,3.0,3.0,3.0,3.0,88.0,181.0,11.0,83829.0
19119,20.0,14.0,14.0,10.0,12.0,14.0,13.0,13.0,6.0,12.0,6.0,7.0,3.0,2.0,2.0,2.0,120.0,198.0,10.0,103601.0
19120,19.0,14.0,10.0,10.0,13.0,13.0,13.0,5.0,11.0,8.0,2.0,6.0,2.0,4.0,7.0,3.0,103.0,188.0,11.0,78896.0
19121,19.0,11.0,11.0,14.0,14.0,14.0,13.0,7.0,13.0,12.0,2.0,8.0,3.0,3.0,7.0,3.0,101.0,199.0,10.0,105172.0
19122,30.0,18.0,15.0,16.0,16.0,15.0,16.0,12.0,12.0,10.0,9.0,9.0,4.0,4.0,6.0,6.0,95.0,192.0,8.0,217725.0
19123,20.0,11.0,13.0,12.0,12.0,9.0,6.0,6.0,14.0,14.0,11.0,8.0,2.0,5.0,8.0,2.0,86.0,181.0,11.0,86790.0
19124,20.0,14.0,14.0,14.0,9.0,9.0,12.0,10.0,14.0,8.0,9.0,8.0,3.0,5.0,4.0,3.0,114.0,194.0,11.0,93055.0
19125,29.0,19.0,18.0,17.0,19.0,20.0,19.0,6.0,13.0,7.0,3.0,7.0,5.0,3.0,11.0,8.0,125.0,185.0,9.0,378622.0
19126,33.0,10.0,14.0,10.0,13.0,15.0,12.0,4.0,5.0,6.0,2.0,8.0,1.0,5.0,5.0,7.0,109.0,175.0,10.0,77010.0
19127,19.0,4.0,4.0,5.0,6.0,7.0,10.0,3.0,4.0,5.0,1.0,7.0,2.0,3.0,7.0,2.0,119.0,176.0,7.0,10093.0
19128,20.0,4.0,7.0,3.0,1.0,4.0,9.0,5.0,4.0,4.0,1.0,7.0,2.0,5.0,8.0,2.0,118.0,193.0,11.0,8080.0
19129,20.0,13.0,13.0,9.0,11.0,12.0,14.0,9.0,7.0,12.0,1.0,6.0,3.0,3.0,6.0,3.0,107.0,186.0,11.0,79979.0
19130,20.0,7.0,11.0,13.0,7.0,9.0,11.0,14.0,13.0,13.0,3.0,7.0,5.0,4.0,6.0,2.0,98.0,195.0,11.0,86236.0
19131,19.0,14.0,14.0,14.0,14.0,11.0,14.0,10.0,4.0,5.0,3.0,10.0,1.0,3.0,6.0,3.0,124.0,196.0,10.0,98355.0
19132,24.0,10.0,11.0,7.0,9.0,11.0,13.0,11.0,6.0,7.0,3.0,11.0,3.0,2.0,5.0,5.0,115.0,199.0,11.0,51203.0
19133,19.0,14.0,7.0,14.0,12.0,10.0,11.0,5.0,10.0,13.0,3.0,7.0,4.0,3.0,9.0,3.0,118.0,186.0,11.0,79910.0
19134,19.0,9.0,13.0,4.0,13.0,13.0,13.0,7.0,4.0,5.0,2.0,5.0,2.0,2.0,7.0,1.0,114.0,202.0,11.0,68674.0
19135,29.0,14.0,8.0,13.0,14.0,12.0,16.0,8.0,10.0,6.0,3.0,8.0,2.0,4.0,8.0,5.0,124.0,189.0,11.0,100236.0
19136,32.0,13.0,11.0,14.0,16.0,6.0,8.0,7.0,15.0,9.0,14.0,8.0,4.0,3.0,5.0,6.0,84.0,186.0,10.0,119389.0
19137,19.0,13.0,14.0,14.0,14.0,8.0,10.0,10.0,11.0,8.0,7.0,7.0,2.0,1.0,8.0,2.0,99.0,192.0,10.0,88979.0
19138,19.0,13.0,8.0,6.0,10.0,8.0,4.0,9.0,7.0,8.0,11.0,7.0,2.0,2.0,2.0,2.0,87.0,173.0,10.0,39724.0
19139,19.0,14.0,14.0,8.0,8.0,6.0,3.0,4.0,14.0,7.0,7.0,11.0,3.0,3.0,10.0,2.0,90.0,174.0,10.0,59680.0
19140,26.0,15.0,16.0,12.0,15.0,11.0,14.0,4.0,16.0,14.0,2.0,6.0,4.0,4.0,4.0,5.0,106.0,188.0,11.0,170906.0
19141,19.0,8.0,13.0,11.0,10.0,12.0,11.0,11.0,12.0,9.0,2.0,8.0,5.0,3.0,9.0,1.0,97.0,181.0,11.0,68339.0
19142,17.0,7.0,8.0,8.0,10.0,6.0,4.0,6.0,11.0,8.0,10.0,7.0,4.0,5.0,6.0,1.0,99.0,187.0,11.0,27863.0
19143,23.0,15.0,14.0,13.0,14.0,15.0,15.0,12.0,15.0,12.0,6.0,6.0,4.0,2.0,8.0,4.0,101.0,198.0,11.0,168386.0
19144,20.0,12.0,14.0,14.0,13.0,12.0,10.0,5.0,14.0,10.0,3.0,7.0,2.0,2.0,7.0,3.0,104.0,184.0,11.0,102726.0
19145,22.0,14.0,10.0,12.0,12.0,13.0,12.0,3.0,16.0,12.0,4.0,8.0,4.0,3.0,10.0,2.0,90.0,185.0,11.0,103891.0
19146,21.0,14.0,11.0,12.0,12.0,12.0,13.0,3.0,15.0,11.0,8.0,7.0,3.0,4.0,3.0,2.0,77.0,179.0,11.0,100356.0
19147,21.0,14.0,10.0,13.0,13.0,13.0,12.0,5.0,15.0,11.0,9.0,6.0,3.0,4.0,6.0,2.0,92.0,185.0,11.0,101150.0
19148,38.0,12.0,7.0,13.0,13.0,10.0,8.0,1.0,8.0,8.0,11.0,6.0,4.0,4.0,6.0,8.0,75.0,183.0,11.0,60561.0
19149,37.0,13.0,14.0,12.0,12.0,3.0,8.0,1.0,13.0,9.0,14.0,6.0,3.0,3.0,5.0,8.0,101.0,195.0,11.0,85387.0
19150,34.0,16.0,17.0,17.0,17.0,16.0,17.0,13.0,17.0,13.0,2.0,7.0,1.0,4.0,4.0,7.0,99.0,186.0,9.0,297578.0
19151,32.0,17.0,17.0,17.0,16.0,13.0,13.0,10.0,17.0,16.0,16.0,7.0,3.0,2.0,6.0,7.0,102.0,175.0,10.0,276845.0
19152,19.0,11.0,13.0,14.0,13.0,9.0,10.0,7.0,14.0,14.0,8.0,6.0,4.0,4.0,8.0,3.0,86.0,181.0,9.0,93071.0
19153,32.0,17.0,15.0,15.0,16.0,16.0,17.0,11.0,12.0,12.0,3.0,2.0,3.0,3.0,10.0,6.0,106.0,199.0,8.0,197550.0
19154,20.0,11.0,13.0,14.0,14.0,13.0,12.0,5.0,10.0,11.0,3.0,6.0,5.0,2.0,6.0,3.0,108.0,186.0,11.0,89655.0
19155,19.0,14.0,14.0,11.0,13.0,9.0,14.0,12.0,7.0,6.0,1.0,7.0,4.0,3.0,10.0,2.0,102.0,203.0,11.0,91178.0
19156,17.0,8.0,6.0,6.0,14.0,13.0,12.0,4.0,3.0,5.0,3.0,5.0,1.0,3.0,11.0,1.0,117.0,197.0,11.0,46675.0
19157,19.0,11.0,11.0,12.0,12.0,9.0,8.0,10.0,11.0,13.0,8.0,6.0,3.0,2.0,4.0,2.0,97.0,188.0,10.0,67945.0
19158,19.0,10.0,12.0,13.0,13.0,10.0,10.0,7.0,13.0,9.0,6.0,9.0,4.0,1.0,7.0,2.0,102.0,182.0,9.0,74908.0
19159,20.0,14.0,12.0,12.0,14.0,10.0,11.0,2.0,10.0,14.0,7.0,9.0,3.0,4.0,6.0,1.0,101.0,182.0,11.0,89992.0
19160,27.0,13.0,16.0,16.0,13.0,13.0,11.0,4.0,16.0,15.0,14.0,7.0,3.0,2.0,6.0,4.0,89.0,174.0,11.0,175009.0
19161,17.0,3.0,6.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,8.0,4.0,2.0,3.0,1.0,84.0,176.0,9.0,2928.0
19162,17.0,9.0,9.0,9.0,10.0,4.0,3.0,6.0,8.0,9.0,5.0,8.0,3.0,4.0,4.0,1.0,82.0,191.0,10.0,24980.0
19163,20.0,14.0,14.0,12.0,13.0,4.0,3.0,3.0,14.0,11.0,10.0,7.0,2.0,2.0,3.0,2.0,91.0,189.0,10.0,86258.0
19164,35.0,16.0,15.0,15.0,15.0,15.0,16.0,1.0,8.0,15.0,1.0,9.0,4.0,3.0,7.0,9.0,125.0,188.0,10.0,181059.0
19165,37.0,15.0,15.0,15.0,13.0,11.0,11.0,3.0,15.0,14.0,13.0,6.0,2.0,4.0,5.0,8.0,91.0,178.0,11.0,151795.0
19166,20.0,14.0,12.0,13.0,14.0,9.0,10.0,5.0,14.0,6.0,2.0,5.0,3.0,4.0,6.0,2.0,88.0,186.0,10.0,82280.0
19167,19.0,6.0,11.0,7.0,7.0,6.0,6.0,5.0,7.0,9.0,9.0,7.0,2.0,4.0,5.0,3.0,87.0,182.0,10.0,21136.0
19168,20.0,13.0,13.0,12.0,14.0,11.0,12.0,6.0,6.0,7.0,6.0,6.0,1.0,1.0,4.0,2.0,94.0,179.0,11.0,77322.0
19169,32.0,14.0,12.0,14.0,14.0,12.0,14.0,1.0,11.0,9.0,1.0,6.0,5.0,2.0,7.0,7.0,114.0,181.0,9.0,102698.0
19170,19.0,14.0,8.0,10.0,14.0,13.0,13.0,7.0,10.0,10.0,5.0,7.0,3.0,3.0,7.0,2.0,81.0,186.0,10.0,83709.0
